LA.LA,LO,FL
4864800.006,-7410.329,3
4864803.465,-7408.288427,3
4864803.465,-7408.288427,3
4864792.768,-7411.2507,3
4864785.033,-7413.9214,3
4864788.219,-7406.0631,3
4864789.237,-7413.1548,3
4864787.794,-7413.9553,3
4864789.776,-7405.1009,3
4864789.018,-7403.736,3
4864784.362,-7399.1097,3
4864785.897,-7398.1108,3
4864787.466,-7404.7055,3
4864779.878,-7398.558706,3
4864796.084,-7415.163004,3
4864783.668,-7397.8598,3
4864785.224,-7396.8961,3
4864782.152,-7391.3591,3
4864780.616,-7392.357,3
4864781.451,-7390.0958,3
4864777.96,-7395.100708,3
4864785.98,-7390.649027,3
4864776.741,-7385.3728,3
4864777.661,-7383.2656,3
4864779.91,-7391.0845,3
4864776.096,-7384.2113,3
4864778.287,-7384.3934,3
4864770.098,-7369.6323,3
4864773.853,-7376.401,3
4864772.941,-7377.6513,3
4864777.897,-7374.294483,3
4864769.406,-7368.3861,3
4864768.553,-7370.6147,3
4864764.881,-7363.9961,3
4864767.887,-7369.4144,3
4864764.066,-7362.5265,3
4864760.987,-7356.9781,3
4864765.609,-7361.5407,3
4864760.277,-7363.228232,3
4864766.44,-7363.0383,3
4864757.249,-7350.147,3
4864762.54,-7356.0102,3
4864761.824,-7354.7199,3
4864760.262,-7355.6705,3
4864754.565,-7352.932157,3
4864758.103,-7348.0129,3
4864758.806,-7349.2796,3
4864756.556,-7348.8982,3
4864929.146,-7527.4511,2
4864934.225,-7536.6212,2
4864920.778,-7541.2643,2
4864934.093,-7524.5704,2
4864918.117,-7536.5982,2
4864949.532,-7519.1524,2
4864939.258,-7533.8962,2
4864949.532,-7519.1524,2
4864949.251,-7510.437173,2
4864959.431,-7528.816402,2
4864887.193,-7564.1963,2
4864871.718,-7571.0934,2
4864887.65,-7559.4973,2
4864951.958,-7523.6282,2
4864866.785,-7562.1862,2
4864871.374,-7559.782,2
4864895.785,-7537.3399,2
4864885.252,-7555.1323,2
4864889.477,-7521.867186,2
4864891.482,-7520.7558,2
4864889.291,-7516.8415,2
4864892.802,-7526.710927,2
4864892.438,-7520.7245,2
4864884.176,-7502.4497,2
4864889.878,-7516.0888,2
4864884.95,-7512.604164,2
4864899.945,-7489.1775,2
4864894.931,-7480.1241,2
4864901.43,-7482.456176,2
4864860.175,-7502.8269,2
4864865.386,-7491.030634,2
4864863.073,-7501.2219,2
4864844.597,-7516.4745,2
4864850.684,-7506.7319,2
4864841.647,-7511.7367,2
4864853.54,-7511.5215,2
4864864.292,-7469.7391,2
4864863.663,-7470.5187,2
4864862.554,-7506.5293,2
4864865.53,-7504.8814,2
4864865.953,-7474.6526,2
4864866.872,-7474.5825,2
4864867.131,-7480.431492,2
4864859.339,-7466.2911,2
4864853.93,-7457.2421,2
4864767.318,-7331.748,3
4864852.046,-7461.524049,2
4864766.669,-7327.492165,3
4864768.479,-7331.4005,3
4864852.084,-7458.2642,2
4864763.227,-7337.3948,3
4864756.342,-7341.215,3
4864764.479,-7336.7004,3
4864757.586,-7340.5246,3
4864752.849,-7337.232139,3
4864749.576,-7344.9684,3
4864749.576,-7344.9684,3
4864749.385,-7339.153887,3
4864750.94,-7344.2114,3
4864803.465,-7408.288427,3
4864799.694,-7407.3796,3
4864800.006,-7410.329,3
4864748.046,-7347.1083,3
4864789.237,-7413.1548,3
4864803.465,-7408.288427,3
4864792.768,-7411.2507,3
4864787.794,-7413.9553,3
4864785.033,-7413.9214,3
4864789.776,-7405.1009,3
4864789.018,-7403.736,3
4864787.466,-7404.7055,3
4864788.219,-7406.0631,3
4864784.362,-7399.1097,3
4864783.668,-7397.8598,3
4864785.897,-7398.1108,3
4864785.224,-7396.8961,3
4864785.98,-7390.649027,3
4864780.616,-7392.357,3
4864779.878,-7398.558706,3
4864796.084,-7415.163004,3
4864782.152,-7391.3591,3
4864781.451,-7390.0958,3
4864777.96,-7395.100708,3
4864779.91,-7391.0845,3
4864778.287,-7384.3934,3
4864776.096,-7384.2113,3
4864777.897,-7374.294483,3
4864773.853,-7376.401,3
4864777.661,-7383.2656,3
4864776.741,-7385.3728,3
4864772.941,-7377.6513,3
4864768.553,-7370.6147,3
4864770.098,-7369.6323,3
4864767.887,-7369.4144,3
4864764.881,-7363.9961,3
4864764.066,-7362.5265,3
4864769.406,-7368.3861,3
4864760.277,-7363.228232,3
4864766.44,-7363.0383,3
4864760.987,-7356.9781,3
4864765.609,-7361.5407,3
4864762.54,-7356.0102,3
4864760.262,-7355.6705,3
4864761.824,-7354.7199,3
4864758.806,-7349.2796,3
4864754.565,-7352.932157,3
4864757.249,-7350.147,3
4864756.556,-7348.8982,3
4864758.103,-7348.0129,3
4864796.033,-7409.3845,4
4864799.598,-7407.4063,4
4864794.743,-7410.1004,4
4864787.794,-7413.9553,4
4864789.776,-7405.1009,4
4864789.237,-7413.1548,4
4864785.033,-7413.9214,4
4864788.219,-7406.0631,4
4864784.362,-7399.1097,4
4864789.018,-7403.736,4
4864787.466,-7404.7055,4
4864785.897,-7398.1108,4
4864782.152,-7391.3591,4
4864781.451,-7390.0958,4
4864785.224,-7396.8961,4
4864780.616,-7392.357,4
4864783.668,-7397.8598,4
4864779.91,-7391.0845,4
4864796.033,-7409.3845,4
4864778.287,-7384.3934,4
4864799.598,-7407.4063,4
4864789.237,-7413.1548,4
4864789.776,-7405.1009,4
4864794.743,-7410.1004,4
4864787.794,-7413.9553,4
4864785.033,-7413.9214,4
4864789.018,-7403.736,4
4864785.897,-7398.1108,4
4864787.466,-7404.7055,4
4864788.219,-7406.0631,4
4864780.616,-7392.357,4
4864782.152,-7391.3591,4
4864784.362,-7399.1097,4
4864783.668,-7397.8598,4
4864785.224,-7396.8961,4
4864781.451,-7390.0958,4
4864779.91,-7391.0845,4
4864776.741,-7385.3728,4
4864778.287,-7384.3934,4
4864799.598,-7407.4063,4
4864794.743,-7410.1004,4
4864796.033,-7409.3845,4
4864789.237,-7413.1548,4
4864787.794,-7413.9553,4
4864789.018,-7403.736,4
4864785.033,-7413.9214,4
4864788.219,-7406.0631,4
4864789.776,-7405.1009,4
4864783.668,-7397.8598,4
4864785.224,-7396.8961,4
4864787.466,-7404.7055,4
4864784.362,-7399.1097,4
4864785.897,-7398.1108,4
4864780.616,-7392.357,4
4864781.451,-7390.0958,4
4864782.152,-7391.3591,4
4864779.91,-7391.0845,4
4864799.598,-7407.4063,4
4864778.287,-7384.3934,4
4864794.743,-7410.1004,4
4864796.033,-7409.3845,4
4864776.741,-7385.3728,4
4864785.033,-7413.9214,4
4864789.776,-7405.1009,4
4864787.794,-7413.9553,4
4864789.237,-7413.1548,4
4864784.362,-7399.1097,4
4864789.018,-7403.736,4
4864788.219,-7406.0631,4
4864787.466,-7404.7055,4
4864785.897,-7398.1108,4
4864780.616,-7392.357,4
4864782.152,-7391.3591,4
4864783.668,-7397.8598,4
4864785.224,-7396.8961,4
4864781.451,-7390.0958,4
4864779.91,-7391.0845,4
4864796.033,-7409.3845,4
4864799.598,-7407.4063,4
4864778.287,-7384.3934,4
4864787.794,-7413.9553,4
4864794.743,-7410.1004,4
4864785.033,-7413.9214,4
4864789.237,-7413.1548,4
4864785.897,-7398.1108,4
4864788.219,-7406.0631,4
4864787.466,-7404.7055,4
4864789.018,-7403.736,4
4864789.776,-7405.1009,4
4864784.362,-7399.1097,4
4864783.668,-7397.8598,4
4864785.224,-7396.8961,4
4864782.152,-7391.3591,4
4864781.451,-7390.0958,4
4864778.287,-7384.3934,4
4864799.598,-7407.4063,4
4864780.616,-7392.357,4
4864779.91,-7391.0845,4
4864796.033,-7409.3845,4
4864789.237,-7413.1548,4
4864787.794,-7413.9553,4
4864794.743,-7410.1004,4
4864785.033,-7413.9214,4
4864788.219,-7406.0631,4
4864787.466,-7404.7055,4
4864789.776,-7405.1009,4
4864789.018,-7403.736,4
4864785.897,-7398.1108,4
4864782.152,-7391.3591,4
4864785.224,-7396.8961,4
4864784.362,-7399.1097,4
4864783.668,-7397.8598,4
4864780.616,-7392.357,4
4864781.451,-7390.0958,4
4864778.287,-7384.3934,4
4864779.91,-7391.0845,4
4864799.598,-7407.4063,4
4864789.237,-7413.1548,4
4864796.033,-7409.3845,4
4864794.743,-7410.1004,4
4864787.794,-7413.9553,4
4864789.776,-7405.1009,4
4864785.033,-7413.9214,4
4864788.219,-7406.0631,4
4864789.018,-7403.736,4
4864784.362,-7399.1097,4
4864785.897,-7398.1108,4
4864785.224,-7396.8961,4
4864787.466,-7404.7055,4
4864781.451,-7390.0958,4
4864783.668,-7397.8598,4
4864779.91,-7391.0845,4
4864780.616,-7392.357,4
4864782.152,-7391.3591,4
4864794.743,-7410.1004,4
4864796.033,-7409.3845,4
4864778.287,-7384.3934,4
4864799.598,-7407.4063,4
4864789.237,-7413.1548,4
4864785.033,-7413.9214,4
4864787.794,-7413.9553,4
4864788.219,-7406.0631,4
4864789.776,-7405.1009,4
4864787.466,-7404.7055,4
4864789.018,-7403.736,4
4864785.897,-7398.1108,4
4864784.362,-7399.1097,4
4864785.224,-7396.8961,4
4864782.152,-7391.3591,4
4864783.668,-7397.8598,4
4864780.616,-7392.357,4
4864779.91,-7391.0845,4
4864778.287,-7384.3934,4
4864799.598,-7407.4063,4
4864781.451,-7390.0958,4
4864785.033,-7413.9214,4
4864794.743,-7410.1004,4
4864787.794,-7413.9553,4
4864796.033,-7409.3845,4
4864789.237,-7413.1548,4
4864789.776,-7405.1009,4
4864788.219,-7406.0631,4
4864787.466,-7404.7055,4
4864789.018,-7403.736,4
4864785.897,-7398.1108,4
4864783.668,-7397.8598,4
4864782.152,-7391.3591,4
4864784.362,-7399.1097,4
4864785.224,-7396.8961,4
4864799.598,-7407.4063,4
4864781.451,-7390.0958,4
4864779.91,-7391.0845,4
4864780.616,-7392.357,4
4864778.287,-7384.3934,4
4864789.237,-7413.1548,4
4864796.033,-7409.3845,4
4864794.743,-7410.1004,4
4864787.794,-7413.9553,4
4864789.776,-7405.1009,4
4864788.219,-7406.0631,4
4864789.018,-7403.736,4
4864787.466,-7404.7055,4
4864785.033,-7413.9214,4
4864783.668,-7397.8598,4
4864785.897,-7398.1108,4
4864785.224,-7396.8961,4
4864784.362,-7399.1097,4
4864780.616,-7392.357,4
4864779.91,-7391.0845,4
4864778.287,-7384.3934,4
4864781.451,-7390.0958,4
4864782.152,-7391.3591,4
4864863.073,-7501.2219,2
4864860.175,-7502.8269,2
4864865.386,-7491.030634,2
4864853.118,-7496.947207,2
4864844.597,-7516.4745,2
4864834.894,-7507.032078,2
4864844.026,-7501.991898,2
4864850.684,-7506.7319,2
4864841.647,-7511.7367,2
4864862.554,-7506.5293,2
4864845.299,-7525.81813,2
4864853.54,-7511.5215,2
4864854.416,-7520.750473,2
4864865.53,-7504.8814,2
4864894.931,-7480.1241,2
4864863.515,-7515.720955,2
4864899.945,-7489.1775,2
4864872.714,-7510.613928,2
4864929.146,-7527.4511,2
4864919.341,-7526.554267,2
4864918.117,-7536.5982,2
4864934.093,-7524.5704,2
4864959.431,-7528.816402,2
4864949.532,-7519.1524,2
4864951.958,-7523.6282,2
4864937.626,-7516.615392,2
4864949.251,-7510.437173,2
4864939.258,-7533.8962,2
4864948.026,-7535.393652,2
4864920.778,-7541.2643,2
4864934.225,-7536.6212,2
4864871.374,-7559.782,2
4864871.718,-7571.0934,2
4864885.252,-7555.1323,2
4864866.785,-7562.1862,2
4864929.9,-7545.62001,2
4864887.193,-7564.1963,2
4864863.073,-7501.2219,2
4864887.65,-7559.4973,2
4864865.386,-7491.030634,2
4864841.647,-7511.7367,2
4864850.684,-7506.7319,2
4864844.026,-7501.991898,2
4864853.118,-7496.947207,2
4864860.175,-7502.8269,2
4864845.299,-7525.81813,2
4864844.597,-7516.4745,2
4864834.894,-7507.032078,2
4864853.54,-7511.5215,2
4864862.554,-7506.5293,2
4864854.416,-7520.750473,2
4864865.53,-7504.8814,2
4864872.714,-7510.613928,2
4864863.515,-7515.720955,2
4864918.117,-7536.5982,2
4864929.146,-7527.4511,2
4864894.931,-7480.1241,2
4864899.945,-7489.1775,2
4864919.341,-7526.554267,2
4864934.093,-7524.5704,2
4864949.251,-7510.437173,2
4864949.532,-7519.1524,2
4864937.626,-7516.615392,2
4864934.225,-7536.6212,2
4864951.958,-7523.6282,2
4864939.258,-7533.8962,2
4864948.026,-7535.393652,2
4864959.431,-7528.816402,2
4864866.785,-7562.1862,2
4864871.374,-7559.782,2
4864920.778,-7541.2643,2
4864885.252,-7555.1323,2
4864887.65,-7559.4973,2
4864865.386,-7491.030634,2
4864887.193,-7564.1963,2
4864863.073,-7501.2219,2
4864871.718,-7571.0934,2
4864844.026,-7501.991898,2
4864850.684,-7506.7319,2
4864860.175,-7502.8269,2
4864853.118,-7496.947207,2
4864844.597,-7516.4745,2
4864845.299,-7525.81813,2
4864853.54,-7511.5215,2
4864841.647,-7511.7367,2
4864834.894,-7507.032078,2
4864862.554,-7506.5293,2
4864865.53,-7504.8814,2
4864854.416,-7520.750473,2
4864863.515,-7515.720955,2
4864918.117,-7536.5982,2
4864872.714,-7510.613928,2
4864894.931,-7480.1241,2
4864899.945,-7489.1775,2
4864919.341,-7526.554267,2
4864949.532,-7519.1524,2
4864937.626,-7516.615392,2
4864934.093,-7524.5704,2
4864929.146,-7527.4511,2
4864959.431,-7528.816402,2
4864949.251,-7510.437173,2
4864863.515,-7515.720955,2
4864948.026,-7535.393652,2
4864939.258,-7533.8962,2
4864951.958,-7523.6282,2
4864929.9,-7545.62001,2
4864920.778,-7541.2643,2
4864885.252,-7555.1323,2
4864934.225,-7536.6212,2
4864871.718,-7571.0934,2
4864871.374,-7559.782,2
4864887.193,-7564.1963,2
4864866.785,-7562.1862,2
4864887.65,-7559.4973,2
4864863.073,-7501.2219,2
4864865.386,-7491.030634,2
4864850.684,-7506.7319,2
4864853.118,-7496.947207,2
4864845.299,-7525.81813,2
4864834.894,-7507.032078,2
4864841.647,-7511.7367,2
4864844.597,-7516.4745,2
4864844.026,-7501.991898,2
4864862.554,-7506.5293,2
4864854.416,-7520.750473,2
4864853.54,-7511.5215,2
4864894.931,-7480.1241,2
4864865.53,-7504.8814,2
4864872.714,-7510.613928,2
4864918.117,-7536.5982,2
4864899.945,-7489.1775,2
4864919.341,-7526.554267,2
4864934.093,-7524.5704,2
4864937.626,-7516.615392,2
4864929.146,-7527.4511,2
4864949.251,-7510.437173,2
4864951.958,-7523.6282,2
4864949.532,-7519.1524,2
4864939.258,-7533.8962,2
4864959.431,-7528.816402,2
4864929.9,-7545.62001,2
4864934.225,-7536.6212,2
4864948.026,-7535.393652,2
4864920.778,-7541.2643,2
4864871.374,-7559.782,2
4864887.193,-7564.1963,2
4864871.718,-7571.0934,2
4864866.785,-7562.1862,2
4864887.65,-7559.4973,2
4864860.175,-7502.8269,2
4864853.118,-7496.947207,2
4864865.386,-7491.030634,2
4864863.073,-7501.2219,2
4864850.684,-7506.7319,2
4864844.597,-7516.4745,2
4864844.026,-7501.991898,2
4864841.647,-7511.7367,2
4864834.894,-7507.032078,2
4864845.299,-7525.81813,2
4864862.554,-7506.5293,2
4864853.54,-7511.5215,2
4864854.416,-7520.750473,2
4864872.714,-7510.613928,2
4864899.945,-7489.1775,2
4864894.931,-7480.1241,2
4864865.53,-7504.8814,2
4864863.515,-7515.720955,2
4864934.093,-7524.5704,2
4864929.146,-7527.4511,2
4864918.117,-7536.5982,2
4864919.341,-7526.554267,2
4864949.251,-7510.437173,2
4864949.532,-7519.1524,2
4864937.626,-7516.615392,2
4864959.431,-7528.816402,2
4864951.958,-7523.6282,2
4864920.778,-7541.2643,2
4864948.026,-7535.393652,2
4864939.258,-7533.8962,2
4864934.225,-7536.6212,2
4864929.9,-7545.62001,2
4864887.65,-7559.4973,2
4864871.718,-7571.0934,2
4864887.193,-7564.1963,2
4864885.252,-7555.1323,2
4864865.386,-7491.030634,2
4864860.175,-7502.8269,2
4864863.073,-7501.2219,2
4864853.118,-7496.947207,2
4864844.597,-7516.4745,2
4864850.684,-7506.7319,2
4864841.647,-7511.7367,2
4864834.894,-7507.032078,2
4864844.026,-7501.991898,2
4864862.554,-7506.5293,2
4864853.54,-7511.5215,2
4864845.299,-7525.81813,2
4864854.416,-7520.750473,2
4864872.714,-7510.613928,2
4864899.945,-7489.1775,2
4864894.931,-7480.1241,2
4864865.53,-7504.8814,2
4864863.515,-7515.720955,2
4864934.093,-7524.5704,2
4864929.146,-7527.4511,2
4864918.117,-7536.5982,2
4864919.341,-7526.554267,2
4864951.958,-7523.6282,2
4864937.626,-7516.615392,2
4864949.532,-7519.1524,2
4864959.431,-7528.816402,2
4864949.251,-7510.437173,2
4864939.258,-7533.8962,2
4864920.778,-7541.2643,2
4864934.225,-7536.6212,2
4864948.026,-7535.393652,2
4864929.9,-7545.62001,2
4864885.252,-7555.1323,2
4864866.785,-7562.1862,2
4864871.718,-7571.0934,2
4864871.374,-7559.782,2
4864863.073,-7501.2219,2
4864887.193,-7564.1963,2
4864887.65,-7559.4973,2
4864853.118,-7496.947207,2
4864844.026,-7501.991898,2
4864865.386,-7491.030634,2
4864860.175,-7502.8269,2
4864850.684,-7506.7319,2
4864845.299,-7525.81813,2
4864834.894,-7507.032078,2
4864844.597,-7516.4745,2
4864841.647,-7511.7367,2
4864854.416,-7520.750473,2
4864865.53,-7504.8814,2
4864872.714,-7510.613928,2
4864863.515,-7515.720955,2
4864853.54,-7511.5215,2
4864918.117,-7536.5982,2
4864894.931,-7480.1241,2
4864899.945,-7489.1775,2
4864919.341,-7526.554267,2
4864949.532,-7519.1524,2
4864934.093,-7524.5704,2
4864949.251,-7510.437173,2
4864937.626,-7516.615392,2
4864929.146,-7527.4511,2
4864951.958,-7523.6282,2
4864959.431,-7528.816402,2
4864939.258,-7533.8962,2
4864948.026,-7535.393652,2
4864871.374,-7559.782,2
4864934.225,-7536.6212,2
4864920.778,-7541.2643,2
4864885.252,-7555.1323,2
4864929.9,-7545.62001,2
4864866.785,-7562.1862,2
4864887.65,-7559.4973,2
4864871.718,-7571.0934,2
4864887.193,-7564.1963,2
4864863.073,-7501.2219,2
4864850.684,-7506.7319,2
4864860.175,-7502.8269,2
4864853.118,-7496.947207,2
4864865.386,-7491.030634,2
4864834.894,-7507.032078,2
4864841.647,-7511.7367,2
4864844.597,-7516.4745,2
4864845.299,-7525.81813,2
4864844.026,-7501.991898,2
4864863.515,-7515.720955,2
4864854.416,-7520.750473,2
4864862.554,-7506.5293,2
4864853.54,-7511.5215,2
4864899.945,-7489.1775,2
4864865.53,-7504.8814,2
4864918.117,-7536.5982,2
4864872.714,-7510.613928,2
4864894.931,-7480.1241,2
4864937.626,-7516.615392,2
4864934.093,-7524.5704,2
4864929.146,-7527.4511,2
4864919.341,-7526.554267,2
4864949.251,-7510.437173,2
4864949.532,-7519.1524,2
4864959.431,-7528.816402,2
4864951.958,-7523.6282,2
4864939.258,-7533.8962,2
4864948.026,-7535.393652,2
4864929.9,-7545.62001,2
4864934.225,-7536.6212,2
4864920.778,-7541.2643,2
4864866.785,-7562.1862,2
4864871.718,-7571.0934,2
4864885.252,-7555.1323,2
4864871.374,-7559.782,2
4864887.193,-7564.1963,2
4864860.175,-7502.8269,2
4864865.386,-7491.030634,2
4864887.65,-7559.4973,2
4864863.073,-7501.2219,2
4864853.118,-7496.947207,2
4864844.026,-7501.991898,2
4864841.647,-7511.7367,2
4864850.684,-7506.7319,2
4864845.299,-7525.81813,2
4864854.416,-7520.750473,2
4864844.597,-7516.4745,2
4864834.894,-7507.032078,2
4864853.54,-7511.5215,2
4864863.515,-7515.720955,2
4864872.714,-7510.613928,2
4864865.53,-7504.8814,2
4864862.554,-7506.5293,2
4864899.945,-7489.1775,2
4864929.146,-7527.4511,2
4864894.931,-7480.1241,2
4864919.341,-7526.554267,2
4864918.117,-7536.5982,2
4864949.532,-7519.1524,2
4864951.958,-7523.6282,2
4864934.093,-7524.5704,2
4864949.251,-7510.437173,2
4864937.626,-7516.615392,2
4864934.225,-7536.6212,2
4864959.431,-7528.816402,2
4864948.026,-7535.393652,2
4864939.258,-7533.8962,2
4864885.252,-7555.1323,2
4864929.9,-7545.62001,2
4864871.374,-7559.782,2
4864920.778,-7541.2643,2
4864866.785,-7562.1862,2
4864887.193,-7564.1963,2
4864887.65,-7559.4973,2
4864863.073,-7501.2219,2
4864871.718,-7571.0934,2
4864853.118,-7496.947207,2
4864865.386,-7491.030634,2
4864860.175,-7502.8269,2
4864850.684,-7506.7319,2
4864841.647,-7511.7367,2
4864844.026,-7501.991898,2
4864834.894,-7507.032078,2
4864845.299,-7525.81813,2
4864844.597,-7516.4745,2
4864865.53,-7504.8814,2
4864862.554,-7506.5293,2
4864863.515,-7515.720955,2
4864854.416,-7520.750473,2
4864853.54,-7511.5215,2
4864899.945,-7489.1775,2
4864918.117,-7536.5982,2
4864894.931,-7480.1241,2
4864872.714,-7510.613928,2
4864934.093,-7524.5704,2
4864929.146,-7527.4511,2
4864937.626,-7516.615392,2
4864919.341,-7526.554267,2
4864959.431,-7528.816402,2
4864939.258,-7533.8962,2
4864949.251,-7510.437173,2
4864949.532,-7519.1524,2
4864951.958,-7523.6282,2
4864920.778,-7541.2643,2
4864948.026,-7535.393652,2
4864885.252,-7555.1323,2
4864929.9,-7545.62001,2
4864934.225,-7536.6212,2
4864871.718,-7571.0934,2
4864887.193,-7564.1963,2
4864871.374,-7559.782,2
4864866.785,-7562.1862,2
4864793.863,-7408.926,2
4864791.729,-7405.0793,2
4864797.882,-7410.8653,2
4864887.65,-7559.4973,2
4864786.255,-7395.2132,2
4864764.754,-7356.4576,2
4864780.519,-7384.8732,2
4864773.673,-7375.183,2
4864766.409,-7359.4401,2
4864757.61,-7344.375,2
4864764.754,-7356.4576,2
4864754.511,-7343.7335,2
4864756.174,-7341.3081,2
4864835.141,-7390.7612,3
4864768.479,-7331.4005,2
4864767.318,-7331.748,2
4864808.159,-7404.8357,2
4864757.398,-7338.0094,2
4864845.757,-7381.7547,3
4864835.897,-7390.4354,3
4864842.192,-7383.7331,3
4864837.914,-7386.106,3
4864847.236,-7380.9346,3
4864854.154,-7377.0964,3
4864845.605,-7374.3475,3
4864855.46,-7375.0287,3
4864852.802,-7377.8466,3
4864845.582,-7366.0959,3
4864847.754,-7370.0106,3
4864849.303,-7372.803,3
4864844.887,-7373.0528,3
4864844.021,-7363.2824,3
4864841.783,-7367.4588,3
4864840.32,-7356.612,3
4864841.727,-7359.1485,3
4864841.108,-7366.2424,3
4864837.274,-7359.3311,3
4864834.163,-7353.7234,3
4864837.921,-7360.4973,3
4864837.95,-7352.3397,3
4864826.254,-7338.6633,3
4864833.495,-7352.5203,3
4864829.05,-7336.299,3
4864829.558,-7345.4233,3
4864825.21,-7329.3768,3
4864822.512,-7331.9184,3
4864822.512,-7331.9184,3
4864825.21,-7329.3768,3
4864825.625,-7337.5279,3
4864818.059,-7323.8918,3
4864825.21,-7329.3768,3
4864818.704,-7325.0529,3
4864822.512,-7331.9184,3
4864813.294,-7309.5175,3
4864814.059,-7316.6807,3
4864808.964,-7311.9194,3
4864814.88,-7318.1604,3
4864807.625,-7312.6622,3
4864791.729,-7405.0793,2
4864797.882,-7410.8653,2
4864807.625,-7312.6622,3
4864793.863,-7408.926,2
4864780.519,-7384.8732,2
4864773.673,-7375.183,2
4864773.673,-7375.183,2
4864786.255,-7395.2132,2
4864766.409,-7359.4401,2
4864764.754,-7356.4576,2
4864764.754,-7356.4576,2
4864757.61,-7344.375,2
4864766.669,-7327.492165,2
4864756.174,-7341.3081,2
4864767.318,-7331.748,2
4864757.398,-7338.0094,2
4864754.511,-7343.7335,2
4864768.479,-7331.4005,2
4864808.159,-7404.8357,2
4864811.53,-7408.33887,2
4864808.159,-7404.8357,2
4864837.914,-7386.106,3
4864836.925,-7394.577825,3
4864811.53,-7408.33887,2
4864835.141,-7390.7612,3
4864835.897,-7390.4354,3
4864852.802,-7377.8466,3
4864845.757,-7381.7547,3
4864847.236,-7380.9346,3
4864842.192,-7383.7331,3
4864847.754,-7370.0106,3
4864854.154,-7377.0964,3
4864855.46,-7375.0287,3
4864845.605,-7374.3475,3
4864849.303,-7372.803,3
4864844.021,-7363.2824,3
4864841.108,-7366.2424,3
4864844.887,-7373.0528,3
4864845.582,-7366.0959,3
4864840.32,-7356.612,3
4864841.727,-7359.1485,3
4864837.274,-7359.3311,3
4864841.727,-7359.1485,3
4864833.495,-7352.5203,3
4864837.95,-7352.3397,3
4864829.558,-7345.4233,3
4864834.163,-7353.7234,3
4864829.05,-7336.299,3
4864825.625,-7337.5279,3
4864826.254,-7338.6633,3
4864825.21,-7329.3768,3
4864825.21,-7329.3768,3
4864825.21,-7329.3768,3
4864818.704,-7325.0529,3
4864822.512,-7331.9184,3
4864807.625,-7312.6622,3
4864825.21,-7329.3768,3
4864813.294,-7309.5175,3
4864808.964,-7311.9194,3
4864814.059,-7316.6807,3
4864814.88,-7318.1604,3
4864802.072,-7315.7434,3
4864794.559,-7317.5261,3
4864794.559,-7317.5261,3
4864807.625,-7312.6622,3
4864800.784,-7316.4574,3
4864793.863,-7408.926,2
4864797.882,-7410.8653,2
4864795.237,-7316.9639,3
