LO,LA,FL
-7345.060867,4864749.576,3
-7338.658486,4864754.015,3
-7395.853183,4864797.848,3
-7346.709975,4864748.737,3
-7405.973962,4864799.216,3
-7415.205336,4864803.465,3
-7408.786956,4864800.743,3
-7410.112064,4864790.101,3
-7411.341548,4864783.924,3
-7406.137601,4864788.979,3
-7411.776471,4864790.111,3
-7412.944387,4864787.431,3
-7406.063969,4864790.577,3
-7402.03876,4864789.035,3
-7392.135336,4864784.381,3
-7389.942293,4864786.286,3
-7401.905062,4864786.818,3
-7398.371034,4864779.878,3
-7414.881366,4864795.401,3
-7398.943254,4864788.198,3
-7395.534255,4864786.413,3
-7390.279216,4864779.116,3
-7390.60893,4864780.247,3
-7391.011172,4864781.658,3
-7394.66622,4864778.797,3
-7382.9573,4864777.325,3
-7385.680749,4864778.704,3
-7386.750718,4864780.731,3
-7392.595099,4864783.173,3
-7379.917445,4864780.834,3
-7389.006723,4864781.351,3
-7372.363048,4864770.062,3
-7382.617863,4864773.945,3
-7369.355327,4864769.454,3
-7361.959278,4864799.978,3
-7379.911557,4864771.003,3
-7368.150097,4864766.677,3
-7364.750211,4864763.896,3
-7364.713461,4864765.147,3
-7363.168581,4864763.237,3
-7356.71595,4864759.707,3
-7363.177457,4864784.617,3
-7357.39774,4864759.467,3
-7363.280517,4864767.676,3
-7349.787711,4864757.315,3
-7356.133511,4864760.599,3
-7356.015459,4864755.16,3
-7354.042225,4864757.803,3
-7355.793987,4864757.328,3
-7349.234009,4864755.709,3
-7356.611282,4864756.674,3
-7347.724523,4864755.381,3
-7527.484643,4864929.146,2
-7537.100389,4864933.93,2
-7538.417556,4864924.89,2
-7525.351159,4864934.102,2
-7535.025343,4864933.312,2
-7523.585106,4864945.866,2
-7534.450992,4864940.908,2
-7522.365877,4864933.793,2
-7515.34858,4864947.77,2
-7528.327154,4864956.344,2
-7563.837178,4864885.25,2
-7566.737716,4864870.657,2
-7559.387175,4864886.718,2
-7524.626441,4864951.958,2
-7562.559301,4864867.569,2
-7561.385718,4864875.174,2
-7537.955753,4864902.319,2
-7557.648238,4864887.621,2
-7510.96068,4864890.244,2
-7506.423948,4864889.431,2
-7516.33383,4864889.144,2
-7525.620176,4864887.294,2
-7519.664029,4864891.599,2
-7502.172846,4864884.176,2
-7512.929992,4864890.42,2
-7499.215397,4864880.843,2
-7491.201619,4864899.945,2
-7491.556467,4864892.381,2
-7484.097492,4864898.492,2
-7503.067255,4864857.139,2
-7491.659519,4864872.079,2
-7501.135238,4864864.09,2
-7516.987176,4864853.796,2
-7506.317616,4864852.448,2
-7510.268721,4864842.606,2
-7511.024757,4864853.331,2
-7470.916231,4864864.481,2
-7472.242057,4864863.898,2
-7507.958117,4864863.353,2
-7504.640706,4864865.539,2
-7474.156427,4864865.559,2
-7474.643534,4864866.805,2
-7479.522455,4864867.131,2
-7466.421533,4864859.339,2
-7457.566677,4864853.795,2
-7336.797521,4864764.842,3
-7461.346322,4864852.049,2
-7333.988382,4864766.669,3
-7359.299807,4864773.549,3
-7458.544182,4864852.07,2
-7341.406244,4864761.703,3
-7344.310748,4864758.383,3
-7347.483238,4864760.772,3
-7345.473939,4864757.382,3
-7340.829519,4864752.849,3
-7344.653882,4864749.576,3
-7344.897131,4864749.067,3
-7341.637535,4864749.097,3
-7344.524413,4864749.912,3
-7407.078212,4864803.153,3
-7398.532232,4864794.536,3
-7401.451028,4864798.98,3
-7346.440145,4864748.723,3
-7412.555019,4864790.033,3
-7417.092114,4864803.465,3
-7408.841605,4864791.627,3
-7413.26376,4864787.734,3
-7411.860421,4864784.189,3
-7404.919923,4864788.951,3
-7403.374143,4864791.413,3
-7403.868955,4864787.586,3
-7406.176609,4864788.979,3
-7392.984882,4864784.064,3
-7398.795639,4864781.086,3
-7394.023336,4864786.277,3
-7394.454752,4864785.585,3
-7379.476111,4864788.067,3
-7392.295011,4864780.69,3
-7398.47528,4864779.878,3
-7414.335654,4864796.084,3
-7391.476891,4864781.3,3
-7391.283933,4864782.253,3
-7394.030925,4864778.797,3
-7393.572923,4864782.889,3
-7396.105728,4864780.101,3
-7381.995878,4864781.876,3
-7372.779584,4864807.354,3
-7369.275908,4864777.748,3
-7380.206035,4864776.814,3
-7380.32197,4864776.693,3
-7372.01417,4864771.447,3
-7368.610911,4864765.973,3
-7367.376795,4864772.04,3
-7367.299166,4864766.361,3
-7361.749831,4864763.647,3
-7363.118266,4864764.262,3
-7370.87601,4864770.744,3
-7360.01105,4864759.859,3
-7365.023267,4864773.314,3
-7356.880245,4864760.635,3
-7361.580347,4864770.64,3
-7355.602131,4864763.151,3
-7354.762512,4864757.365,3
-7358.565434,4864755.897,3
-7351.295598,4864757.727,3
-7355.747591,4864757.328,3
-7349.875586,4864757.567,3
-7347.534647,4864755.224,3
-7349.695136,4864760.159,3
-7408.224819,4864795.79,4
-7407.98352,4864797.853,4
-7408.528471,4864794.126,4
-7412.061486,4864787.114,4
-7397.804283,4864789.279,3
-7408.125906,4864788.837,4
-7413.750336,4864785.033,4
-7404.305138,4864787.289,4
-7399.163597,4864785.312,4
-7401.088144,4864789.035,4
-7406.340869,4864787.553,4
-7396.991867,4864785.091,4
-7382.350023,4864782.422,4
-7387.769463,4864781.537,4
-7392.910675,4864784.534,4
-7386.807909,4864781.706,4
-7398.973421,4864783.683,4
-7390.887219,4864780.013,4
-7410.324978,4864797.269,4
-7381.457605,4864776.669,4
-7406.839561,4864795.92,4
-7412.75578,4864792.988,4
-7407.765944,4864788.325,4
-7410.14381,4864790.902,4
-7411.414315,4864789.136,4
-7412.43133,4864786.362,4
-7401.515871,4864786.607,4
-7400.892755,4864786.436,4
-7405.265921,4864788.602,4
-7403.699025,4864789.209,4
-7387.365817,4864782.696,4
-7393.132621,4864784.617,4
-7397.38337,4864785.284,4
-7396.568511,4864784.534,4
-7397.102419,4864785.16,4
-7390.253159,4864781.237,4
-7390.080735,4864781.628,4
-7381.649237,4864778.286,3
-7385.227648,4864780.541,4
-7407.235378,4864798.265,4
-7394.463084,4864792.048,4
-7408.633067,4864796.05,4
-7408.554585,4864789.71,4
-7407.525671,4864787.704,4
-7401.92708,4864788.285,4
-7407.415453,4864786.071,4
-7404.462654,4864787.937,4
-7404.851384,4864789.224,4
-7398.937852,4864783.971,4
-7391.844245,4864784.469,4
-7405.368316,4864787.383,4
-7396.400281,4864783.779,4
-7396.785649,4864785.507,4
-7389.952608,4864783.07,3
-7389.845832,4864782.291,4
-7388.136328,4864783.157,4
-7395.096789,4864781.194,4
-7407.715897,4864798.212,4
-7373.178751,4864780.573,3
-7408.613752,4864789.996,4
-7410.252025,4864789.386,4
-7385.707835,4864778.628,4
-7413.268028,4864785.033,4
-7404.895277,4864789.224,4
-7411.041931,4864787.794,4
-7412.023693,4864790.563,4
-7399.575937,4864784.729,4
-7401.449558,4864787.868,4
-7405.220124,4864787.937,4
-7405.481333,4864787.383,4
-7396.71381,4864785.233,4
-7389.694478,4864782.529,4
-7386.350067,4864782.508,4
-7398.692765,4864783.971,4
-7395.177942,4864785.107,4
-7389.711849,4864781.381,4
-7391.500187,4864781.779,4
-7410.470829,4864792.346,4
-7407.386773,4864799.492,4
-7378.83338,4864778.905,4
-7412.543744,4864787.704,4
-7409.271671,4864794.622,4
-7413.789969,4864785.033,4
-7410.485963,4864789.986,4
-7395.576914,4864786.126,4
-7404.386251,4864789.828,4
-7405.984675,4864787.413,4
-7401.053872,4864789.09,4
-7404.832665,4864789.224,4
-7399.493602,4864784.729,4
-7398.848765,4864783.971,4
-7394.844424,4864785.238,4
-7382.695268,4864782.426,4
-7389.874116,4864781.381,4
-7373.662723,4864779.188,3
-7408.887595,4864799.492,4
-7388.815116,4864780.906,4
-7391.059382,4864781.201,4
-7408.643483,4864795.792,4
-7411.495558,4864789.237,4
-7412.438747,4864787.794,4
-7409.909493,4864794.622,4
-7413.863503,4864785.033,4
-7404.251722,4864789.828,4
-7405.887274,4864787.413,4
-7400.140436,4864788.561,4
-7401.395942,4864789.018,4
-7388.73999,4864785.489,4
-7387.1759,4864782.136,3
-7396.597301,4864785.413,4
-7399.775759,4864785.192,4
-7399.655065,4864785.271,4
-7390.27934,4864781.457,4
-7387.072448,4864781.517,4
-7382.682241,4864778.655,3
-7390.250541,4864780.205,4
-7407.988702,4864798.977,4
-7412.463392,4864789.237,4
-7408.724911,4864795.792,4
-7409.809157,4864794.622,4
-7410.13671,4864787.209,4
-7400.254342,4864788.561,4
-7413.862277,4864785.033,4
-7405.546766,4864787.934,4
-7399.099759,4864789.018,4
-7400.485021,4864785.192,4
-7393.228031,4864785.492,4
-7396.467467,4864785.367,4
-7405.097561,4864787.599,4
-7387.985778,4864781.517,4
-7396.863514,4864783.768,4
-7389.59341,4864780.083,4
-7389.56044,4864781.298,4
-7385.830475,4864781.317,3
-7410.215352,4864794.622,4
-7409.124653,4864795.884,4
-7381.332118,4864778.454,4
-7408.335752,4864799.337,4
-7408.001746,4864789.64,4
-7413.902151,4864785.033,4
-7411.683575,4864787.209,4
-7405.079653,4864787.934,4
-7403.295698,4864789.776,4
-7404.758596,4864787.537,4
-7402.94925,4864789.018,4
-7391.959991,4864785.492,4
-7399.688747,4864784.362,4
-7392.633023,4864785.078,4
-7389.767976,4864780.686,3
-7399.735512,4864783.751,4
-7390.945315,4864780.921,4
-7389.846735,4864780.23,4
-7381.666051,4864778.454,4
-7407.910077,4864799.337,4
-7378.717593,4864781.158,4
-7413.158336,4864785.033,4
-7410.246359,4864794.622,4
-7411.446767,4864787.667,4
-7408.459275,4864794.986,4
-7411.769345,4864791.092,4
-7401.326914,4864789.379,4
-7405.095547,4864787.934,4
-7404.538415,4864787.537,4
-7402.932971,4864789.018,4
-7392.475617,4864785.009,4
-7399.739291,4864783.751,4
-7389.660525,4864781.507,3
-7400.225783,4864784.589,4
-7388.511586,4864785.238,4
-7407.925275,4864799.279,4
-7388.235814,4864781.385,4
-7390.038582,4864780.23,4
-7386.921002,4864781.116,4
-7380.950803,4864779.533,4
-7409.125847,4864788.837,4
-7409.348409,4864794.986,4
-7410.720061,4864793.385,4
-7410.495314,4864787.667,4
-7401.392251,4864789.328,3
-7404.808396,4864787.289,4
-7401.575604,4864789.035,4
-7405.373899,4864787.454,4
-7411.563974,4864785.033,4
-7399.865956,4864783.751,4
-7395.611863,4864785.541,4
-7393.624688,4864784.849,4
-7400.232099,4864785.13,3
-7388.701215,4864781.116,4
-7391.43763,4864779.509,4
-7382.653419,4864779.533,4
-7389.115033,4864781.551,4
-7390.755383,4864782.093,4
-7502.871528,4864862.295,2
-7502.766656,4864859.479,2
-7490.958833,4864865.386,2
-7489.460618,4864849.586,2
-7516.187732,4864842.635,2
-7505.738133,4864839.021,2
-7502.164789,4864844.026,2
-7505.146115,4864852.075,2
-7511.972676,4864841.712,2
-7507.151477,4864863.424,2
-7524.039033,4864845.219,2
-7511.932981,4864852.29,2
-7524.514787,4864853.623,2
-7505.122218,4864864.824,2
-7482.285924,4864895.221,2
-7519.621262,4864865.692,2
-7489.298183,4864899.945,2
-7511.452454,4864868.065,2
-7525.716298,4864929.695,2
-7526.770209,4864920.003,2
-7536.628602,4864919.869,2
-7523.789115,4864935.302,2
-7532.396074,4864959.431,2
-7520.737396,4864947.059,2
-7525.294993,4864949.425,2
-7525.4032,4864934.347,2
-7512.100416,4864947.085,2
-7531.255569,4864939.145,2
-7534.882755,4864944.428,2
-7537.723516,4864918.864,2
-7533.391489,4864939.327,2
-7560.884916,4864871.458,2
-7562.914226,4864867.537,2
-7554.987101,4864880.873,2
-7562.547547,4864867.247,2
-7544.20339,4864925.906,2
-7563.417384,4864887.193,2
-7501.564871,4864862.662,2
-7556.214325,4864887.65,2
-7491.321703,4864864.101,2
-7507.653281,4864841.147,2
-7506.20739,4864852.031,2
-7498.789262,4864841.269,2
-7497.921793,4864854.286,2
-7503.209546,4864862.515,2
-7521.008742,4864844.131,2
-7516.15317,4864844.77,2
-7505.598448,4864836.19,2
-7513.609242,4864855.68,2
-7511.332515,4864862.984,2
-7519.733607,4864853.812,2
-7503.548312,4864873.738,2
-7511.820354,4864874.248,2
-7517.604056,4864865.778,2
-7536.711523,4864918.69,2
-7525.30986,4864934.937,2
-7485.472006,4864895.642,2
-7489.482797,4864899.945,2
-7531.688711,4864919.065,2
-7524.665939,4864934.352,2
-7513.889628,4864949.251,2
-7522.448299,4864945.908,2
-7519.790339,4864936.068,2
-7523.936856,4864944.384,2
-7524.77985,4864953.433,2
-7532.085277,4864938.853,2
-7533.833121,4864944.62,2
-7547.762141,4864957.313,2
-7562.133132,4864870.91,2
-7551.425375,4864872.481,2
-7537.030672,4864919.658,2
-7556.418976,4864887.099,2
-7557.693829,4864887.65,2
-7490.613553,4864865.386,2
-7562.971678,4864883.401,2
-7499.391901,4864864.834,2
-7570.074026,4864871.926,2
-7498.420963,4864846.268,2
-7505.641472,4864850.684,2
-7503.493582,4864858.572,2
-7496.899548,4864854.286,2
-7514.001311,4864844.597,2
-7524.730708,4864845.479,2
-7519.109291,4864849.554,2
-7510.725197,4864841.674,2
-7503.571858,4864834.894,2
-7506.814709,4864863.571,2
-7503.456542,4864866.51,2
-7519.244212,4864858.4,2
-7515.0411,4864865.783,2
-7536.430966,4864918.968,2
-7515.626831,4864869.814,2
-7490.853307,4864896.368,2
-7489.364054,4864899.945,2
-7528.025058,4864928.991,2
-7520.091861,4864949.021,2
-7519.502999,4864935.237,2
-7523.589504,4864934.486,2
-7525.635892,4864932.305,2
-7528.596699,4864959.431,2
-7522.589731,4864947.622,2
-7515.037344,4864875.551,2
-7532.775452,4864945.864,2
-7535.918764,4864939.258,2
-7527.326458,4864952.735,2
-7542.41612,4864927.797,2
-7537.305167,4864919.658,2
-7557.842203,4864885.835,2
-7535.7795,4864927.36,2
-7570.026008,4864878.044,2
-7559.071885,4864871.322,2
-7559.97557,4864886.816,2
-7562.944544,4864868.702,2
-7559.453546,4864887.65,2
-7501.509134,4864862.671,2
-7490.83466,4864865.386,2
-7506.322123,4864853.064,2
-7501.983302,4864847.289,2
-7524.548216,4864847.547,2
-7504.75912,4864834.894,2
-7510.617134,4864841.647,2
-7515.318575,4864844.597,2
-7495.271187,4864844.026,2
-7513.098761,4864868.554,2
-7518.73647,4864854.884,2
-7512.618498,4864849.215,2
-7484.825392,4864895.073,2
-7505.16628,4864863.601,2
-7511.427908,4864868.065,2
-7528.18567,4864930.472,2
-7489.585675,4864899.945,2
-7525.684693,4864920.003,2
-7523.634414,4864935.302,2
-7520.801837,4864937.367,2
-7525.102377,4864931.785,2
-7513.610304,4864948.603,2
-7527.041834,4864949.425,2
-7520.273099,4864946.258,2
-7532.45449,4864938.034,2
-7535.779165,4864959.431,2
-7542.376383,4864928.289,2
-7536.244928,4864930.217,2
-7534.322732,4864947.834,2
-7537.020123,4864918.511,2
-7563.579846,4864869.255,2
-7568.098019,4864883.031,2
-7570.28172,4864871.975,2
-7561.453672,4864870.404,2
-7559.496203,4864887.65,2
-7502.461009,4864861.46,2
-7501.252164,4864855.758,2
-7491.797427,4864865.386,2
-7501.976865,4864862.861,2
-7506.471621,4864853.064,2
-7510.07528,4864844.597,2
-7502.935869,4864844.026,2
-7511.363693,4864841.647,2
-7501.875018,4864834.894,2
-7524.867042,4864845.479,2
-7506.005178,4864858.109,2
-7516.641668,4864851.354,2
-7518.576198,4864851.591,2
-7511.871382,4864872.491,2
-7489.585998,4864899.945,2
-7490.473805,4864893.904,2
-7505.109338,4864859.441,2
-7511.757373,4864863.288,2
-7522.862391,4864934.486,2
-7525.791837,4864932.838,2
-7533.878718,4864919.839,2
-7529.025317,4864919.252,2
-7518.452353,4864949.251,2
-7523.64081,4864942.601,2
-7518.635169,4864942.565,2
-7529.424936,4864959.431,2
-7524.793112,4864951.126,2
-7537.719995,4864918.569,2
-7538.414218,4864948.026,2
-7533.586147,4864939.258,2
-7535.6957,4864932.728,2
-7542.904446,4864929.642,2
-7558.844185,4864887.65,2
-7568.057354,4864871.54,2
-7564.444646,4864885.612,2
-7557.967731,4864886.397,1
-7489.664739,4864865.386,2
-7503.18089,4864861.03,2
-7501.75449,4864862.662,2
-7497.135802,4864851.628,2
-7510.044136,4864844.597,2
-7504.386818,4864859.104,2
-7512.483124,4864842.143,2
-7505.213991,4864846.738,2
-7503.71212,4864844.385,2
-7505.91893,4864863.928,2
-7512.606552,4864851.508,2
-7523.792033,4864850.006,2
-7519.659606,4864853.357,2
-7511.011039,4864871.969,2
-7489.233041,4864899.945,2
-7483.865144,4864898.22,2
-7505.186394,4864864.578,2
-7514.466161,4864863.717,2
-7524.481167,4864934.352,2
-7525.600218,4864939.007,2
-7524.65223,4864931.261,2
-7529.009898,4864919.341,2
-7527.162425,4864955.816,2
-7519.880484,4864934.429,2
-7522.224169,4864948.844,2
-7527.927804,4864959.431,2
-7512.980302,4864949.251,2
-7531.014689,4864943.521,2
-7537.894651,4864920.23,2
-7536.472052,4864934.561,2
-7536.059017,4864948.026,2
-7542.001175,4864927.4,2
-7559.101635,4864886.412,2
-7562.523115,4864869.032,2
-7568.76733,4864869.149,2
-7561.05504,4864878.678,2
-7501.761229,4864862.358,2
-7563.415107,4864887.193,2
-7559.544355,4864888.343,2
-7497.301355,4864852.918,2
-7503.46831,4864844.026,2
-7490.83803,4864865.386,2
-7502.775135,4864861.576,2
-7505.581619,4864855.778,2
-7524.507306,4864845.479,2
-7505.396928,4864836.229,2
-7510.082329,4864844.597,2
-7512.182863,4864842.375,2
-7519.652482,4864854.491,2
-7504.303755,4864867.124,2
-7512.207235,4864872.714,2
-7512.531671,4864862.382,2
-7512.576797,4864851.459,2
-7536.564682,4864918.69,2
-7481.885024,4864895.221,2
-7488.393513,4864898.046,2
-7526.994873,4864919.341,2
-7520.755786,4864947.35,2
-7523.557256,4864935.302,2
-7513.457166,4864947.085,2
-7519.140703,4864937.548,2
-7526.100731,4864930.62,2
-7525.405821,4864950.619,2
-7529.058379,4864959.431,2
-7533.200076,4864939.258,2
-7534.69925,4864948.026,2
-7559.227608,4864872.096,2
-7535.905316,4864929.376,2
-7540.902111,4864915.695,2
-7553.986255,4864886.236,2
-7544.064369,4864930.298,2
-7563.683659,4864868.702,2
-7557.300237,4864886.802,2
-7568.930272,4864871.308,2
-7562.290207,4864886.846,2
-7501.410672,4864864.67,2
-7506.058349,4864855.339,2
-7502.173372,4864860.175,2
-7498.188874,4864852.918,2
-7493.055543,4864865.117,2
-7495.265059,4864834.894,2
-7513.308797,4864846.969,2
-7513.242141,4864844.597,2
-7515.615141,4864844.987,2
-7497.75201,4864844.026,2
-7511.771712,4864863.288,2
-7521.491455,4864852.038,2
-7508.061538,4864863.364,2
-7516.656018,4864853.756,2
-7489.340896,4864899.945,2
-7505.748055,4864865.196,2
-7533.750433,4864918.513,2
-7511.149686,4864872.491,2
-7481.58808,4864894.964,2
-7519.252016,4864939.239,2
-7526.326369,4864936.873,2
-7526.100635,4864929.593,2
-7529.400807,4864919.314,2
-7512.792104,4864949.251,2
-7523.630273,4864947.504,2
-7529.78622,4864959.431,2
-7527.414815,4864951.958,2
-7527.134915,4864941.984,2
-7535.080794,4864948.026,2
-7540.402564,4864927.2,2
-7534.831011,4864931.581,2
-7540.32967,4864921.073,2
-7562.462726,4864867.916,2
-7567.616545,4864870.032,2
-7555.510645,4864887.111,2
-7558.52207,4864874.982,2
-7564.834523,4864885.612,2
-7502.778575,4864858.828,2
-7489.026572,4864865.386,2
-7560.116677,4864887.65,2
-7502.096645,4864862.598,2
-7493.865309,4864852.348,2
-7502.965891,4864841.775,2
-7512.285792,4864841.647,2
-7503.275954,4864862.234,2
-7522.482924,4864845.568,2
-7521.425979,4864853.481,2
-7512.422244,4864844.597,2
-7499.775081,4864834.894,2
-7511.84248,4864852.29,2
-7514.612018,4864866.997,2
-7511.431202,4864872.491,2
-7504.972263,4864865.236,2
-7508.67392,4864862.69,2
-7489.265355,4864899.945,2
-7525.91059,4864934.173,2
-7481.041823,4864894.964,2
-7527.189315,4864921.554,2
-7536.548595,4864918.69,2
-7520.017133,4864949.021,2
-7527.615705,4864951.905,2
-7522.894694,4864934.672,2
-7516.224638,4864946.437,2
-7519.593009,4864938.312,2
-7534.16701,4864933.063,2
-7530.765431,4864959.431,2
-7534.523352,4864947.834,2
-7531.276542,4864939.329,2
-7555.006344,4864880.873,2
-7540.347053,4864928.484,2
-7560.879446,4864872.398,2
-7539.45061,4864921.216,2
-7562.933915,4864867.247,2
-7563.566171,4864887.193,2
-7560.152523,4864887.65,2
-7502.519892,4864861.63,2
-7563.178254,4864869.44,2
-7500.858613,4864852.252,2
-7490.194639,4864865.386,2
-7502.499769,4864859.967,2
-7506.00585,4864855.778,2
-7511.085902,4864841.647,2
-7502.306007,4864844.026,2
-7504.427548,4864834.894,2
-7516.128034,4864845.823,2
-7515.20127,4864845.585,2
-7505.669853,4864864.845,2
-7506.496686,4864862.977,2
-7515.308836,4864874.518,2
-7525.358586,4864866.021,2
-7512.500181,4864848.987,2
-7489.374586,4864899.945,2
-7535.284478,4864922.634,2
-7491.904499,4864892.457,2
-7510.96816,4864872.491,2
-7524.4467,4864934.352,2
-7525.792183,4864934.55,2
-7518.965255,4864936.819,2
-7526.82642,4864920.003,2
-7536.514333,4864959.431,2
-7528.58732,4864934.933,2
-7512.821877,4864947.085,2
-7519.979414,4864950.13,2
-7523.157329,4864950.838,2
-7540.153182,4864923.658,2
-7533.715092,4864947.834,2
-7555.016276,4864880.873,2
-7543.884114,4864926.783,2
-7534.793437,4864932.728,2
-7567.029273,4864870.42,2
-7562.600332,4864884.948,2
-7560.567085,4864871.746,2
-7562.053741,4864866.886,2
-7394.240099,4864791.577,2
-7399.506251,4864788.577,2
-7400.130074,4864793.548,2
-7556.554926,4864886.984,2
-7385.335164,4864788.249,2
-7359.303249,4864766.234,2
-7378.935135,4864781.346,3
-7370.127664,4864776.154,3
-7359.733692,4864802.438,3
-7346.423571,4864756.614,2
-7358.514339,4864764.092,2
-7344.716228,4864755.784,2
-7341.757786,4864755.842,2
-7386.630802,4864835.103,3
-7344.272434,4864777.731,3
-7340.573048,4864769.118,2
-7361.942386,4864806.746,1
-7341.547652,4864756.871,2
-7381.031909,4864847.09,3
-7385.316604,4864830.21,3
-7382.794722,4864855.083,3
-7384.69015,4864840.971,3
-7380.233385,4864847.387,3
